experiment	timestamp	score	best_score	kept	mutations	elapsed_sec	params
264	2026-03-29T16:59:29.799782	81.2103	81.7385	False	max_verse_freq: 100 -> 125	2.7	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
265	2026-03-29T16:59:32.179256	80.6307	81.7385	False	edge_weight_method: geometric_mean -> harmonic_mean	2.4	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "harmonic_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
266	2026-03-29T16:59:34.510534	79.1392	81.7385	False	sublinear_tf: True -> False; ngram_max: 2 -> 2	2.3	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": false, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
267	2026-03-29T16:59:36.889260	81.1359	81.7385	False	max_edges_per_verse: 28 -> 26	2.4	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
268	2026-03-29T16:59:38.682020	80.6858	81.7385	False	max_verse_freq: 100 -> 50; min_token_length: 2 -> 2; ngram_max: 2 -> 2	1.8	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 50, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
269	2026-03-29T16:59:41.356410	80.8747	81.7385	False	max_verse_freq: 100 -> 125; max_edges_per_verse: 28 -> 26	2.7	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
270	2026-03-29T16:59:43.435908	80.7417	81.7385	False	max_verse_freq: 100 -> 75; max_edges_per_verse: 28 -> 26	2.1	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
271	2026-03-29T16:59:46.031458	81.5850	81.7385	False	max_edges_per_verse: 28 -> 30	2.6	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
272	2026-03-29T16:59:48.943089	81.2103	81.7385	False	max_verse_freq: 100 -> 125	2.9	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
273	2026-03-29T16:59:50.940701	81.3185	81.7385	False	max_verse_freq: 100 -> 75	2.0	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
274	2026-03-29T16:59:52.974574	81.2946	81.7385	False	max_verse_freq: 100 -> 75; max_edges_per_verse: 28 -> 30	2.0	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
275	2026-03-29T16:59:55.256857	76.1235	81.7385	False	min_df: 2 -> 5; max_features: 80000 -> 75000	2.3	{"min_df": 5, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 75000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
276	2026-03-29T16:59:57.323054	81.2946	81.7385	False	max_verse_freq: 100 -> 75; max_edges_per_verse: 28 -> 30	2.1	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
277	2026-03-29T17:00:00.086928	79.2002	81.7385	False	sublinear_tf: True -> False; max_verse_freq: 100 -> 125; min_tfidf_score: 0.01 -> 0.01	2.8	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": false, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
278	2026-03-29T17:00:02.500615	81.7385	81.7385	False	max_features: 80000 -> 95000	2.4	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 95000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
279	2026-03-29T17:00:05.047803	81.5850	81.7385	False	max_edges_per_verse: 28 -> 30	2.5	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
280	2026-03-29T17:00:07.810788	81.2103	81.7385	False	max_verse_freq: 100 -> 125	2.8	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
281	2026-03-29T17:00:10.655586	81.2480	81.7385	False	max_verse_freq: 100 -> 125; max_edges_per_verse: 28 -> 30	2.8	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
282	2026-03-29T17:00:13.113764	81.5850	81.7385	False	max_edges_per_verse: 28 -> 30	2.5	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
283	2026-03-29T17:00:15.079627	80.7417	81.7385	False	max_edges_per_verse: 28 -> 26; max_verse_freq: 100 -> 75	2.0	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
284	2026-03-29T17:00:17.980559	81.2480	81.7385	False	max_verse_freq: 100 -> 125; max_edges_per_verse: 28 -> 30	2.9	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
285	2026-03-29T17:00:20.670836	81.7207	81.7385	False	max_df: 375 -> 400	2.7	{"min_df": 2, "max_df": 400, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
286	2026-03-29T17:00:23.219064	81.7385	81.7385	False	max_features: 80000 -> 75000	2.5	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 75000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
287	2026-03-29T17:00:25.305210	81.2946	81.7385	False	max_edges_per_verse: 28 -> 30; max_verse_freq: 100 -> 75	2.1	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
288	2026-03-29T17:00:27.381751	81.2946	81.7385	False	max_edges_per_verse: 28 -> 30; max_verse_freq: 100 -> 75	2.1	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
289	2026-03-29T17:00:30.102463	81.2480	81.7385	False	max_verse_freq: 100 -> 125; max_edges_per_verse: 28 -> 30	2.7	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
290	2026-03-29T17:00:32.552433	81.7178	81.7385	False	lemma_verb_first: True -> False; max_features: 80000 -> 90000; ngram_max: 2 -> 1	2.4	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 90000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 1, "norm": "l2"}
291	2026-03-29T17:00:35.205604	80.8747	81.7385	False	max_verse_freq: 100 -> 125; max_edges_per_verse: 28 -> 26	2.7	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
292	2026-03-29T17:00:37.598115	80.7618	81.7385	False	max_df: 375 -> 425; min_tfidf_score: 0.01 -> 0.0175	2.4	{"min_df": 2, "max_df": 425, "min_tfidf_score": 0.0175, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
293	2026-03-29T17:00:39.971147	81.7207	81.7385	False	max_df: 375 -> 400	2.4	{"min_df": 2, "max_df": 400, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
294	2026-03-29T17:00:41.941918	80.7417	81.7385	False	max_edges_per_verse: 28 -> 26; max_verse_freq: 100 -> 75	2.0	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
295	2026-03-29T17:00:44.383922	81.1359	81.7385	False	max_edges_per_verse: 28 -> 26	2.4	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
296	2026-03-29T17:00:46.847114	81.7385	81.7385	False	min_token_length: 2 -> 2	2.5	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
297	2026-03-29T17:00:49.183323	81.1359	81.7385	False	max_edges_per_verse: 28 -> 26	2.3	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
298	2026-03-29T17:00:51.554764	81.7106	81.7385	False	min_token_length: 2 -> 3	2.4	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 3, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
299	2026-03-29T17:00:53.940507	79.1392	81.7385	False	sublinear_tf: True -> False	2.4	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": false, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
300	2026-03-29T17:00:56.316443	81.7207	81.7385	False	max_df: 375 -> 450	2.4	{"min_df": 2, "max_df": 450, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
301	2026-03-29T17:00:58.054353	80.6609	81.7385	False	lemma_verb_first: True -> False; ngram_max: 2 -> 1; max_verse_freq: 100 -> 50	1.7	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 50, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 1, "norm": "l2"}
302	2026-03-29T17:01:00.440793	81.7178	81.7385	False	lemma_verb_first: True -> False	2.4	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
303	2026-03-29T17:01:02.860785	81.7011	81.7385	False	lemma_verb_first: True -> False; max_df: 375 -> 400	2.4	{"min_df": 2, "max_df": 400, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
304	2026-03-29T17:01:05.027380	80.7417	81.7385	False	max_verse_freq: 100 -> 75; max_edges_per_verse: 28 -> 26	2.2	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
305	2026-03-29T17:01:07.554821	80.4174	81.7385	False	edge_weight_method: geometric_mean -> min	2.5	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "min", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
306	2026-03-29T17:01:10.291031	80.8747	81.7385	False	max_edges_per_verse: 28 -> 26; max_verse_freq: 100 -> 125	2.7	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
307	2026-03-29T17:01:13.085138	81.2103	81.7385	False	max_verse_freq: 100 -> 125	2.8	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
308	2026-03-29T17:01:16.088935	81.2103	81.7385	False	max_verse_freq: 100 -> 125	3.0	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
309	2026-03-29T17:01:18.899828	81.2103	81.7385	False	max_verse_freq: 100 -> 125	2.8	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
310	2026-03-29T17:01:21.338848	81.7385	81.7385	False	max_features: 80000 -> 95000	2.4	{"min_df": 2, "max_df": 375, "min_tfidf_score": 0.01, "max_features": 95000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
